schedule_id,doctor_id,shift_date,shift_start,shift_end
SCH0049551,DOC0161,7/17/2024,20:00,8:00
SCH0049552,DOC0161,7/18/2024,14:00,20:00
SCH0049553,DOC0161,7/20/2024,14:00,20:00
SCH0049554,DOC0161,7/25/2024,8:00,14:00
SCH0049555,DOC0161,7/26/2024,20:00,8:00
SCH0049556,DOC0161,7/27/2024,14:00,20:00
SCH0049557,DOC0161,7/27/2024,8:00,14:00
SCH0049558,DOC0161,7/28/2024,14:00,20:00
SCH0049559,DOC0161,7/28/2024,20:00,8:00
SCH0049560,DOC0161,8/3/2024,20:00,8:00
SCH0049561,DOC0161,8/5/2024,8:00,14:00
SCH0049562,DOC0161,8/6/2024,14:00,20:00
SCH0049563,DOC0161,8/6/2024,8:00,14:00
SCH0049564,DOC0161,8/7/2024,8:00,14:00
SCH0049565,DOC0161,8/7/2024,20:00,8:00
SCH0049566,DOC0161,8/9/2024,20:00,8:00
SCH0049567,DOC0161,8/9/2024,14:00,20:00
SCH0049568,DOC0161,8/11/2024,14:00,20:00
SCH0049569,DOC0161,8/12/2024,20:00,8:00
SCH0049570,DOC0161,8/14/2024,14:00,20:00
SCH0049571,DOC0161,8/15/2024,8:00,14:00
SCH0049572,DOC0161,8/16/2024,14:00,20:00
SCH0049573,DOC0161,8/16/2024,20:00,8:00
SCH0049574,DOC0161,8/19/2024,14:00,20:00
SCH0049575,DOC0161,8/21/2024,14:00,20:00
SCH0049576,DOC0161,8/21/2024,20:00,8:00
SCH0049577,DOC0161,8/22/2024,8:00,14:00
SCH0049578,DOC0161,8/26/2024,14:00,20:00
SCH0049579,DOC0161,8/26/2024,20:00,8:00
SCH0049580,DOC0161,8/27/2024,14:00,20:00
SCH0049581,DOC0161,8/28/2024,14:00,20:00
SCH0049582,DOC0161,8/29/2024,8:00,14:00
SCH0049583,DOC0161,8/30/2024,20:00,8:00
SCH0049584,DOC0161,8/30/2024,8:00,14:00
SCH0049585,DOC0161,9/1/2024,14:00,20:00
SCH0049586,DOC0161,9/4/2024,20:00,8:00
SCH0049587,DOC0161,9/5/2024,14:00,20:00
SCH0049588,DOC0161,9/6/2024,20:00,8:00
SCH0049589,DOC0161,9/7/2024,20:00,8:00
SCH0049590,DOC0161,9/9/2024,8:00,14:00
SCH0049591,DOC0161,9/10/2024,20:00,8:00
SCH0049592,DOC0161,9/10/2024,8:00,14:00
SCH0049593,DOC0161,9/11/2024,20:00,8:00
SCH0049594,DOC0161,9/14/2024,8:00,14:00
SCH0049595,DOC0161,9/14/2024,20:00,8:00
SCH0049596,DOC0161,9/16/2024,14:00,20:00
SCH0049597,DOC0161,9/16/2024,20:00,8:00
SCH0049598,DOC0161,9/17/2024,14:00,20:00
SCH0049599,DOC0161,9/18/2024,14:00,20:00
SCH0049600,DOC0161,9/19/2024,14:00,20:00
SCH0049601,DOC0161,9/19/2024,8:00,14:00
SCH0049602,DOC0161,9/20/2024,20:00,8:00
SCH0049603,DOC0161,9/24/2024,8:00,14:00
SCH0049604,DOC0161,9/24/2024,14:00,20:00
SCH0049605,DOC0161,9/26/2024,20:00,8:00
SCH0049606,DOC0161,9/28/2024,20:00,8:00
SCH0049607,DOC0161,9/30/2024,8:00,14:00
SCH0049608,DOC0161,10/3/2024,14:00,20:00
SCH0049609,DOC0161,10/3/2024,20:00,8:00
SCH0049610,DOC0161,10/4/2024,14:00,20:00
SCH0049611,DOC0161,10/5/2024,20:00,8:00
SCH0049612,DOC0161,10/6/2024,14:00,20:00
SCH0049613,DOC0161,10/7/2024,8:00,14:00
SCH0049614,DOC0161,10/7/2024,20:00,8:00
SCH0049615,DOC0161,10/10/2024,20:00,8:00
SCH0049616,DOC0161,10/11/2024,8:00,14:00
SCH0049617,DOC0161,10/11/2024,14:00,20:00
SCH0049618,DOC0161,10/12/2024,20:00,8:00
SCH0049619,DOC0161,10/12/2024,8:00,14:00
SCH0049620,DOC0161,10/14/2024,8:00,14:00
SCH0049621,DOC0161,10/14/2024,14:00,20:00
SCH0049622,DOC0161,10/15/2024,20:00,8:00
SCH0049623,DOC0161,10/17/2024,20:00,8:00
SCH0049624,DOC0161,10/18/2024,8:00,14:00
SCH0049625,DOC0161,10/21/2024,20:00,8:00
SCH0049626,DOC0161,10/22/2024,14:00,20:00
SCH0049627,DOC0161,10/25/2024,14:00,20:00
SCH0049628,DOC0161,10/25/2024,20:00,8:00
SCH0049629,DOC0161,10/26/2024,20:00,8:00
SCH0049630,DOC0161,10/28/2024,8:00,14:00
SCH0049631,DOC0161,10/29/2024,8:00,14:00
SCH0049632,DOC0161,10/30/2024,8:00,14:00
SCH0049633,DOC0161,10/30/2024,20:00,8:00
SCH0049634,DOC0161,10/31/2024,20:00,8:00
SCH0049635,DOC0161,11/3/2024,20:00,8:00
SCH0049636,DOC0161,11/3/2024,14:00,20:00
SCH0049637,DOC0161,11/4/2024,20:00,8:00
SCH0049638,DOC0161,11/4/2024,14:00,20:00
SCH0049639,DOC0161,11/5/2024,14:00,20:00
SCH0049640,DOC0161,11/7/2024,14:00,20:00
SCH0049641,DOC0161,11/9/2024,20:00,8:00
SCH0049642,DOC0161,11/10/2024,14:00,20:00
SCH0049643,DOC0161,11/10/2024,20:00,8:00
SCH0049644,DOC0161,11/11/2024,14:00,20:00
SCH0049645,DOC0161,11/14/2024,20:00,8:00
SCH0049646,DOC0161,11/14/2024,14:00,20:00
SCH0049647,DOC0161,11/16/2024,8:00,14:00
SCH0049648,DOC0161,11/16/2024,14:00,20:00
SCH0049649,DOC0161,11/17/2024,20:00,8:00
SCH0049650,DOC0161,11/17/2024,14:00,20:00
SCH0049651,DOC0161,11/19/2024,20:00,8:00
SCH0049652,DOC0161,11/19/2024,8:00,14:00
SCH0049653,DOC0161,11/21/2024,20:00,8:00
SCH0049654,DOC0161,11/22/2024,8:00,14:00
SCH0049655,DOC0161,11/24/2024,8:00,14:00
SCH0049656,DOC0161,11/25/2024,14:00,20:00
SCH0049657,DOC0161,11/26/2024,8:00,14:00
SCH0049658,DOC0161,11/26/2024,20:00,8:00
SCH0049659,DOC0161,11/27/2024,14:00,20:00
SCH0049660,DOC0161,11/29/2024,20:00,8:00
SCH0049661,DOC0161,11/29/2024,8:00,14:00
SCH0049662,DOC0161,11/30/2024,14:00,20:00
SCH0049663,DOC0161,12/2/2024,14:00,20:00
SCH0049664,DOC0161,12/3/2024,20:00,8:00
SCH0049665,DOC0161,12/6/2024,8:00,14:00
SCH0049666,DOC0161,12/8/2024,20:00,8:00
SCH0049667,DOC0161,12/8/2024,14:00,20:00
SCH0049668,DOC0161,12/10/2024,14:00,20:00
SCH0049669,DOC0161,12/11/2024,20:00,8:00
SCH0049670,DOC0161,12/11/2024,8:00,14:00
SCH0049671,DOC0161,12/14/2024,14:00,20:00
SCH0049672,DOC0161,12/17/2024,8:00,14:00
SCH0049673,DOC0161,12/18/2024,20:00,8:00
SCH0049674,DOC0161,12/20/2024,20:00,8:00
SCH0049675,DOC0161,12/21/2024,20:00,8:00
SCH0049676,DOC0161,12/23/2024,8:00,14:00
SCH0049677,DOC0161,12/24/2024,8:00,14:00
SCH0049678,DOC0161,12/24/2024,14:00,20:00
SCH0049679,DOC0161,12/25/2024,20:00,8:00
SCH0049680,DOC0161,12/26/2024,8:00,14:00
SCH0049681,DOC0161,12/27/2024,20:00,8:00
SCH0049682,DOC0161,12/28/2024,20:00,8:00
SCH0049683,DOC0161,12/29/2024,8:00,14:00
SCH0049684,DOC0161,12/29/2024,14:00,20:00
SCH0049685,DOC0161,12/30/2024,8:00,14:00
SCH0049686,DOC0161,1/1/2025,20:00,8:00
SCH0049687,DOC0161,1/3/2025,8:00,14:00
SCH0049688,DOC0161,1/3/2025,14:00,20:00
SCH0049689,DOC0161,1/4/2025,8:00,14:00
SCH0049690,DOC0161,1/4/2025,14:00,20:00
SCH0049691,DOC0161,1/5/2025,20:00,8:00
SCH0049692,DOC0161,1/6/2025,8:00,14:00
SCH0049693,DOC0161,1/8/2025,8:00,14:00
SCH0049694,DOC0161,1/8/2025,14:00,20:00
SCH0049695,DOC0161,1/11/2025,20:00,8:00
SCH0049696,DOC0161,1/11/2025,14:00,20:00
SCH0049697,DOC0161,1/12/2025,14:00,20:00
SCH0049698,DOC0161,1/12/2025,20:00,8:00
SCH0049699,DOC0161,1/13/2025,8:00,14:00
SCH0049700,DOC0161,1/14/2025,14:00,20:00
SCH0049701,DOC0161,1/15/2025,20:00,8:00
SCH0049702,DOC0161,1/16/2025,20:00,8:00
SCH0049703,DOC0161,1/16/2025,8:00,14:00
SCH0049704,DOC0161,1/17/2025,20:00,8:00
SCH0049705,DOC0161,1/18/2025,14:00,20:00
SCH0049706,DOC0161,1/20/2025,14:00,20:00
SCH0049707,DOC0161,1/21/2025,20:00,8:00
SCH0049708,DOC0161,1/22/2025,20:00,8:00
SCH0049709,DOC0161,1/25/2025,14:00,20:00
SCH0049710,DOC0161,1/27/2025,20:00,8:00
SCH0049711,DOC0161,1/27/2025,14:00,20:00
SCH0049712,DOC0161,1/28/2025,14:00,20:00
SCH0049713,DOC0161,1/28/2025,8:00,14:00
SCH0049714,DOC0161,1/29/2025,14:00,20:00
SCH0049715,DOC0161,1/29/2025,8:00,14:00
SCH0049716,DOC0161,1/30/2025,14:00,20:00
SCH0049717,DOC0161,1/30/2025,20:00,8:00
SCH0049718,DOC0161,1/31/2025,20:00,8:00
SCH0049719,DOC0161,1/31/2025,14:00,20:00
SCH0049720,DOC0161,2/2/2025,8:00,14:00
SCH0049721,DOC0161,2/3/2025,8:00,14:00
SCH0049722,DOC0161,2/3/2025,20:00,8:00
SCH0049723,DOC0161,2/4/2025,20:00,8:00
SCH0049724,DOC0161,2/4/2025,14:00,20:00
SCH0049725,DOC0161,2/5/2025,20:00,8:00
SCH0049726,DOC0161,2/6/2025,20:00,8:00
SCH0049727,DOC0161,2/7/2025,20:00,8:00
SCH0049728,DOC0161,2/11/2025,8:00,14:00
SCH0049729,DOC0161,2/13/2025,8:00,14:00
SCH0049730,DOC0161,2/14/2025,8:00,14:00
SCH0049731,DOC0161,2/15/2025,14:00,20:00
SCH0049732,DOC0161,2/18/2025,14:00,20:00
SCH0049733,DOC0161,2/19/2025,8:00,14:00
SCH0049734,DOC0161,2/20/2025,8:00,14:00
SCH0049735,DOC0161,2/20/2025,20:00,8:00
SCH0049736,DOC0161,2/21/2025,20:00,8:00
SCH0049737,DOC0161,2/21/2025,14:00,20:00
SCH0049738,DOC0161,2/23/2025,8:00,14:00
SCH0049739,DOC0161,2/23/2025,14:00,20:00
SCH0049740,DOC0161,2/24/2025,14:00,20:00
SCH0049741,DOC0161,2/24/2025,8:00,14:00
SCH0049742,DOC0161,2/25/2025,20:00,8:00
SCH0049743,DOC0161,2/25/2025,14:00,20:00
SCH0049744,DOC0161,2/26/2025,20:00,8:00
SCH0049745,DOC0161,2/27/2025,14:00,20:00
SCH0049746,DOC0161,2/28/2025,14:00,20:00
SCH0049747,DOC0161,3/1/2025,14:00,20:00
SCH0049748,DOC0161,3/1/2025,20:00,8:00
SCH0049749,DOC0161,3/3/2025,20:00,8:00
SCH0049750,DOC0161,3/4/2025,8:00,14:00
SCH0049751,DOC0161,3/7/2025,8:00,14:00
SCH0049752,DOC0161,3/8/2025,20:00,8:00
SCH0049753,DOC0161,3/9/2025,20:00,8:00
SCH0049754,DOC0161,3/9/2025,8:00,14:00
SCH0049755,DOC0161,3/10/2025,20:00,8:00
SCH0049756,DOC0161,3/11/2025,20:00,8:00
SCH0049757,DOC0161,3/12/2025,14:00,20:00
SCH0049758,DOC0161,3/14/2025,14:00,20:00
SCH0049759,DOC0161,3/16/2025,20:00,8:00
SCH0049760,DOC0161,3/17/2025,8:00,14:00
SCH0049761,DOC0161,3/17/2025,20:00,8:00
SCH0049762,DOC0161,3/18/2025,20:00,8:00
SCH0049763,DOC0161,3/19/2025,20:00,8:00
SCH0049764,DOC0161,3/20/2025,20:00,8:00
SCH0049765,DOC0161,3/22/2025,14:00,20:00
SCH0049766,DOC0161,3/25/2025,8:00,14:00
SCH0049767,DOC0161,3/26/2025,8:00,14:00
SCH0049768,DOC0161,3/27/2025,14:00,20:00
SCH0049769,DOC0161,3/27/2025,20:00,8:00
SCH0049770,DOC0161,3/29/2025,14:00,20:00
SCH0049771,DOC0161,3/29/2025,20:00,8:00
SCH0049772,DOC0161,3/30/2025,20:00,8:00
SCH0049773,DOC0161,3/31/2025,8:00,14:00
SCH0049774,DOC0161,3/31/2025,14:00,20:00
SCH0049775,DOC0161,4/1/2025,8:00,14:00
SCH0049776,DOC0161,4/1/2025,20:00,8:00
SCH0049777,DOC0161,4/2/2025,14:00,20:00
SCH0049778,DOC0161,4/3/2025,14:00,20:00
SCH0049779,DOC0161,4/3/2025,8:00,14:00
SCH0049780,DOC0161,4/4/2025,14:00,20:00
SCH0049781,DOC0161,4/6/2025,20:00,8:00
SCH0049782,DOC0161,4/8/2025,8:00,14:00
SCH0049783,DOC0161,4/9/2025,14:00,20:00
SCH0049784,DOC0161,4/10/2025,20:00,8:00
SCH0049785,DOC0161,4/11/2025,8:00,14:00
SCH0049786,DOC0161,4/11/2025,14:00,20:00
SCH0049787,DOC0161,4/12/2025,20:00,8:00
SCH0049788,DOC0161,4/12/2025,8:00,14:00
SCH0049789,DOC0161,4/15/2025,14:00,20:00
SCH0049790,DOC0161,4/16/2025,14:00,20:00
SCH0049791,DOC0161,4/17/2025,8:00,14:00
SCH0049792,DOC0161,4/17/2025,14:00,20:00
SCH0049793,DOC0161,4/18/2025,8:00,14:00
SCH0049794,DOC0161,4/19/2025,14:00,20:00
SCH0049795,DOC0161,4/19/2025,20:00,8:00
SCH0049796,DOC0161,4/20/2025,14:00,20:00
SCH0049797,DOC0161,4/21/2025,14:00,20:00
SCH0049798,DOC0161,4/23/2025,8:00,14:00
SCH0049799,DOC0161,4/23/2025,20:00,8:00
SCH0049800,DOC0161,4/24/2025,8:00,14:00
SCH0049801,DOC0161,4/25/2025,8:00,14:00
SCH0049802,DOC0161,4/26/2025,14:00,20:00
SCH0049803,DOC0161,4/27/2025,20:00,8:00
SCH0049804,DOC0161,4/28/2025,14:00,20:00
SCH0049805,DOC0161,4/28/2025,8:00,14:00
SCH0049806,DOC0161,4/29/2025,20:00,8:00
SCH0049807,DOC0161,4/29/2025,8:00,14:00
SCH0049808,DOC0161,5/2/2025,20:00,8:00
SCH0049809,DOC0161,5/3/2025,14:00,20:00
SCH0049810,DOC0161,5/6/2025,14:00,20:00
SCH0049811,DOC0161,5/6/2025,8:00,14:00
SCH0049812,DOC0161,5/7/2025,20:00,8:00
SCH0049813,DOC0161,5/8/2025,8:00,14:00
SCH0049814,DOC0162,5/11/2024,14:00,20:00
SCH0049815,DOC0162,5/12/2024,8:00,14:00
SCH0049816,DOC0162,5/12/2024,14:00,20:00
SCH0049817,DOC0162,5/13/2024,14:00,20:00
SCH0049818,DOC0162,5/14/2024,8:00,14:00
SCH0049819,DOC0162,5/15/2024,20:00,8:00
SCH0049820,DOC0162,5/15/2024,14:00,20:00
SCH0049821,DOC0162,5/17/2024,14:00,20:00
SCH0049822,DOC0162,5/19/2024,14:00,20:00
SCH0049823,DOC0162,5/21/2024,20:00,8:00
SCH0049824,DOC0162,5/21/2024,14:00,20:00
SCH0049825,DOC0162,5/23/2024,14:00,20:00
SCH0049826,DOC0162,5/28/2024,14:00,20:00
SCH0049827,DOC0162,5/28/2024,20:00,8:00
SCH0049828,DOC0162,5/29/2024,20:00,8:00
SCH0049829,DOC0162,5/29/2024,14:00,20:00
SCH0049830,DOC0162,5/30/2024,20:00,8:00
SCH0049831,DOC0162,5/30/2024,14:00,20:00
SCH0049832,DOC0162,6/3/2024,8:00,14:00
SCH0049833,DOC0162,6/3/2024,20:00,8:00
SCH0049834,DOC0162,6/4/2024,14:00,20:00
SCH0049835,DOC0162,6/6/2024,8:00,14:00
SCH0049836,DOC0162,6/6/2024,14:00,20:00
SCH0049837,DOC0162,6/7/2024,14:00,20:00
SCH0049838,DOC0162,6/8/2024,8:00,14:00
SCH0049839,DOC0162,6/11/2024,20:00,8:00
SCH0049840,DOC0162,6/12/2024,8:00,14:00
SCH0049841,DOC0162,6/13/2024,14:00,20:00
SCH0049842,DOC0162,6/14/2024,20:00,8:00
SCH0049843,DOC0162,6/15/2024,20:00,8:00
SCH0049844,DOC0162,6/21/2024,8:00,14:00
SCH0049845,DOC0162,6/23/2024,14:00,20:00
SCH0049846,DOC0162,6/23/2024,20:00,8:00
SCH0049847,DOC0162,6/24/2024,14:00,20:00
SCH0049848,DOC0162,6/25/2024,8:00,14:00
SCH0049849,DOC0162,6/25/2024,20:00,8:00
SCH0049850,DOC0162,6/27/2024,14:00,20:00
SCH0049851,DOC0162,6/27/2024,20:00,8:00
SCH0049852,DOC0162,6/29/2024,8:00,14:00
SCH0049853,DOC0162,6/30/2024,8:00,14:00
SCH0049854,DOC0162,7/1/2024,20:00,8:00
SCH0049855,DOC0162,7/2/2024,20:00,8:00
SCH0049856,DOC0162,7/4/2024,8:00,14:00
SCH0049857,DOC0162,7/4/2024,20:00,8:00
SCH0049858,DOC0162,7/5/2024,14:00,20:00
SCH0049859,DOC0162,7/6/2024,20:00,8:00
SCH0049860,DOC0162,7/6/2024,14:00,20:00
SCH0049861,DOC0162,7/7/2024,20:00,8:00
SCH0049862,DOC0162,7/8/2024,14:00,20:00
SCH0049863,DOC0162,7/13/2024,14:00,20:00
SCH0049864,DOC0162,7/15/2024,8:00,14:00
SCH0049865,DOC0162,7/18/2024,8:00,14:00
SCH0049866,DOC0162,7/18/2024,14:00,20:00
SCH0049867,DOC0162,7/19/2024,8:00,14:00
SCH0049868,DOC0162,7/19/2024,20:00,8:00
SCH0049869,DOC0162,7/23/2024,20:00,8:00
SCH0049870,DOC0162,7/23/2024,14:00,20:00
SCH0049871,DOC0162,7/25/2024,20:00,8:00
SCH0049872,DOC0162,7/26/2024,20:00,8:00
SCH0049873,DOC0162,7/27/2024,14:00,20:00
SCH0049874,DOC0162,7/28/2024,8:00,14:00
SCH0049875,DOC0162,7/30/2024,20:00,8:00
SCH0049876,DOC0162,7/30/2024,8:00,14:00
SCH0049877,DOC0162,8/2/2024,8:00,14:00
SCH0049878,DOC0162,8/2/2024,14:00,20:00
SCH0049879,DOC0162,8/3/2024,8:00,14:00
SCH0049880,DOC0162,8/4/2024,20:00,8:00
SCH0049881,DOC0162,8/5/2024,8:00,14:00
SCH0049882,DOC0162,8/6/2024,20:00,8:00
SCH0049883,DOC0162,8/7/2024,8:00,14:00
SCH0049884,DOC0162,8/8/2024,14:00,20:00
SCH0049885,DOC0162,8/9/2024,20:00,8:00
SCH0049886,DOC0162,8/10/2024,20:00,8:00
SCH0049887,DOC0162,8/10/2024,8:00,14:00
SCH0049888,DOC0162,8/11/2024,20:00,8:00
SCH0049889,DOC0162,8/11/2024,8:00,14:00
SCH0049890,DOC0162,8/12/2024,8:00,14:00
SCH0049891,DOC0162,8/13/2024,8:00,14:00
SCH0049892,DOC0162,8/14/2024,20:00,8:00
SCH0049893,DOC0162,8/14/2024,8:00,14:00
SCH0049894,DOC0162,8/15/2024,20:00,8:00
SCH0049895,DOC0162,8/17/2024,20:00,8:00
SCH0049896,DOC0162,8/18/2024,8:00,14:00
SCH0049897,DOC0162,8/18/2024,14:00,20:00
SCH0049898,DOC0162,8/19/2024,8:00,14:00
SCH0049899,DOC0162,8/19/2024,14:00,20:00
SCH0049900,DOC0162,8/20/2024,14:00,20:00
SCH0049901,DOC0162,8/21/2024,20:00,8:00
SCH0049902,DOC0162,8/22/2024,8:00,14:00
SCH0049903,DOC0162,8/23/2024,14:00,20:00
SCH0049904,DOC0162,8/24/2024,14:00,20:00
SCH0049905,DOC0162,8/25/2024,8:00,14:00
SCH0049906,DOC0162,8/26/2024,8:00,14:00
SCH0049907,DOC0162,8/27/2024,14:00,20:00
SCH0049908,DOC0162,8/27/2024,20:00,8:00
SCH0049909,DOC0162,8/28/2024,20:00,8:00
SCH0049910,DOC0162,8/30/2024,8:00,14:00
SCH0049911,DOC0162,8/31/2024,8:00,14:00
SCH0049912,DOC0162,9/1/2024,8:00,14:00
SCH0049913,DOC0162,9/2/2024,8:00,14:00
SCH0049914,DOC0162,9/3/2024,14:00,20:00
SCH0049915,DOC0162,9/4/2024,20:00,8:00
SCH0049916,DOC0162,9/5/2024,20:00,8:00
SCH0049917,DOC0162,9/5/2024,14:00,20:00
SCH0049918,DOC0162,9/8/2024,20:00,8:00
SCH0049919,DOC0162,9/9/2024,14:00,20:00
SCH0049920,DOC0162,9/10/2024,14:00,20:00
SCH0049921,DOC0162,9/11/2024,14:00,20:00
SCH0049922,DOC0162,9/13/2024,14:00,20:00
SCH0049923,DOC0162,9/14/2024,20:00,8:00
SCH0049924,DOC0162,9/14/2024,8:00,14:00
SCH0049925,DOC0162,9/16/2024,14:00,20:00
SCH0049926,DOC0162,9/16/2024,8:00,14:00
SCH0049927,DOC0162,9/17/2024,8:00,14:00
SCH0049928,DOC0162,9/18/2024,14:00,20:00
SCH0049929,DOC0162,9/22/2024,8:00,14:00
SCH0049930,DOC0162,9/22/2024,20:00,8:00
SCH0049931,DOC0162,9/24/2024,8:00,14:00
SCH0049932,DOC0162,9/25/2024,20:00,8:00
SCH0049933,DOC0162,9/26/2024,14:00,20:00
SCH0049934,DOC0162,9/26/2024,20:00,8:00
SCH0049935,DOC0162,9/27/2024,14:00,20:00
SCH0049936,DOC0162,9/29/2024,20:00,8:00
SCH0049937,DOC0162,9/30/2024,20:00,8:00
SCH0049938,DOC0162,9/30/2024,14:00,20:00
SCH0049939,DOC0162,10/1/2024,20:00,8:00
SCH0049940,DOC0162,10/2/2024,8:00,14:00
SCH0049941,DOC0162,10/3/2024,14:00,20:00
SCH0049942,DOC0162,10/4/2024,14:00,20:00
SCH0049943,DOC0162,10/6/2024,8:00,14:00
SCH0049944,DOC0162,10/6/2024,20:00,8:00
SCH0049945,DOC0162,10/7/2024,20:00,8:00
SCH0049946,DOC0162,10/9/2024,8:00,14:00
SCH0049947,DOC0162,10/12/2024,20:00,8:00
SCH0049948,DOC0162,10/16/2024,14:00,20:00
SCH0049949,DOC0162,10/16/2024,20:00,8:00
SCH0049950,DOC0162,10/17/2024,14:00,20:00
SCH0049951,DOC0162,10/17/2024,20:00,8:00
SCH0049952,DOC0162,10/18/2024,8:00,14:00
SCH0049953,DOC0162,10/19/2024,14:00,20:00
SCH0049954,DOC0162,10/20/2024,8:00,14:00
SCH0049955,DOC0162,10/23/2024,14:00,20:00
SCH0049956,DOC0162,10/24/2024,20:00,8:00
SCH0049957,DOC0162,10/25/2024,14:00,20:00
SCH0049958,DOC0162,10/26/2024,20:00,8:00
SCH0049959,DOC0162,10/26/2024,8:00,14:00
SCH0049960,DOC0162,10/27/2024,8:00,14:00
SCH0049961,DOC0162,10/27/2024,14:00,20:00
SCH0049962,DOC0162,10/29/2024,20:00,8:00
SCH0049963,DOC0162,10/29/2024,14:00,20:00
SCH0049964,DOC0162,10/30/2024,8:00,14:00
SCH0049965,DOC0162,10/31/2024,20:00,8:00
SCH0049966,DOC0162,11/2/2024,20:00,8:00
SCH0049967,DOC0162,11/3/2024,8:00,14:00
SCH0049968,DOC0162,11/5/2024,8:00,14:00
SCH0049969,DOC0162,11/6/2024,14:00,20:00
SCH0049970,DOC0162,11/8/2024,20:00,8:00
SCH0049971,DOC0162,11/9/2024,20:00,8:00
SCH0049972,DOC0162,11/10/2024,8:00,14:00
SCH0049973,DOC0162,11/11/2024,20:00,8:00
SCH0049974,DOC0162,11/12/2024,20:00,8:00
SCH0049975,DOC0162,11/13/2024,8:00,14:00
SCH0049976,DOC0162,11/13/2024,14:00,20:00
SCH0049977,DOC0162,11/14/2024,14:00,20:00
SCH0049978,DOC0162,11/14/2024,8:00,14:00
SCH0049979,DOC0162,11/16/2024,8:00,14:00
SCH0049980,DOC0162,11/16/2024,20:00,8:00
SCH0049981,DOC0162,11/17/2024,20:00,8:00
SCH0049982,DOC0162,11/17/2024,8:00,14:00
SCH0049983,DOC0162,11/19/2024,20:00,8:00
SCH0049984,DOC0162,11/21/2024,14:00,20:00
SCH0049985,DOC0162,11/22/2024,14:00,20:00
SCH0049986,DOC0162,11/22/2024,20:00,8:00
SCH0049987,DOC0162,11/23/2024,14:00,20:00
SCH0049988,DOC0162,11/24/2024,8:00,14:00
SCH0049989,DOC0162,11/25/2024,8:00,14:00
SCH0049990,DOC0162,11/26/2024,8:00,14:00
SCH0049991,DOC0162,11/27/2024,20:00,8:00
SCH0049992,DOC0162,11/29/2024,20:00,8:00
SCH0049993,DOC0162,11/29/2024,14:00,20:00
SCH0049994,DOC0162,11/30/2024,14:00,20:00
SCH0049995,DOC0162,12/3/2024,20:00,8:00
SCH0049996,DOC0162,12/5/2024,8:00,14:00
SCH0049997,DOC0162,12/8/2024,14:00,20:00
SCH0049998,DOC0162,12/9/2024,20:00,8:00
SCH0049999,DOC0162,12/10/2024,20:00,8:00
SCH0050000,DOC0162,12/11/2024,8:00,14:00
SCH0050001,DOC0162,12/12/2024,14:00,20:00
SCH0050002,DOC0162,12/13/2024,20:00,8:00
SCH0050003,DOC0162,12/13/2024,14:00,20:00
SCH0050004,DOC0162,12/14/2024,20:00,8:00
SCH0050005,DOC0162,12/17/2024,8:00,14:00
SCH0050006,DOC0162,12/20/2024,8:00,14:00
SCH0050007,DOC0162,12/21/2024,14:00,20:00
SCH0050008,DOC0162,12/23/2024,20:00,8:00
SCH0050009,DOC0162,12/23/2024,8:00,14:00
SCH0050010,DOC0162,12/25/2024,8:00,14:00
SCH0050011,DOC0162,12/25/2024,20:00,8:00
SCH0050012,DOC0162,12/26/2024,8:00,14:00
SCH0050013,DOC0162,12/27/2024,8:00,14:00
SCH0050014,DOC0162,12/28/2024,8:00,14:00
SCH0050015,DOC0162,12/28/2024,20:00,8:00
SCH0050016,DOC0162,12/29/2024,14:00,20:00
SCH0050017,DOC0162,12/30/2024,20:00,8:00
SCH0050018,DOC0162,12/31/2024,20:00,8:00
SCH0050019,DOC0162,12/31/2024,14:00,20:00
SCH0050020,DOC0162,1/1/2025,8:00,14:00
SCH0050021,DOC0162,1/2/2025,8:00,14:00
SCH0050022,DOC0162,1/2/2025,20:00,8:00
SCH0050023,DOC0162,1/4/2025,8:00,14:00
SCH0050024,DOC0162,1/6/2025,20:00,8:00
SCH0050025,DOC0162,1/6/2025,8:00,14:00
SCH0050026,DOC0162,1/7/2025,14:00,20:00
SCH0050027,DOC0162,1/8/2025,20:00,8:00
SCH0050028,DOC0162,1/9/2025,14:00,20:00
SCH0050029,DOC0162,1/10/2025,8:00,14:00
SCH0050030,DOC0162,1/11/2025,20:00,8:00
SCH0050031,DOC0162,1/13/2025,8:00,14:00
SCH0050032,DOC0162,1/15/2025,8:00,14:00
SCH0050033,DOC0162,1/15/2025,14:00,20:00
SCH0050034,DOC0162,1/23/2025,8:00,14:00
SCH0050035,DOC0162,1/23/2025,14:00,20:00
SCH0050036,DOC0162,1/24/2025,14:00,20:00
SCH0050037,DOC0162,1/24/2025,20:00,8:00
SCH0050038,DOC0162,1/27/2025,20:00,8:00
SCH0050039,DOC0162,1/28/2025,20:00,8:00
SCH0050040,DOC0162,1/29/2025,20:00,8:00
SCH0050041,DOC0162,1/30/2025,20:00,8:00
SCH0050042,DOC0162,1/30/2025,8:00,14:00
SCH0050043,DOC0162,2/3/2025,8:00,14:00
SCH0050044,DOC0162,2/4/2025,20:00,8:00
SCH0050045,DOC0162,2/5/2025,14:00,20:00
SCH0050046,DOC0162,2/6/2025,8:00,14:00
SCH0050047,DOC0162,2/7/2025,14:00,20:00
SCH0050048,DOC0162,2/7/2025,20:00,8:00
SCH0050049,DOC0162,2/8/2025,8:00,14:00
